word,SUBTLwf,nLet,nSyll,nPhon,coltNOrth,coltNPhon,old20,pld20,posBigram,isHomograph,isHomophone,WNsensecount
live,344.588235294118,4,1,3,10,15,1.15,1.25,52,1,0,19
lived,66.0392156862745,5,1,4,5,3,1.55,1.7,163,1,0,7
livelihood,1.49019607843137,10,3,8,1,1,4.45,4.6,62,0,0,1
lively,4.05882352941176,6,2,5,3,3,1.85,1.9,164,0,0,6
liver,14.2941176470588,5,2,4,9,8,1.25,1.55,193,0,0,5
livery,1.27450980392157,6,3,5,1,0,1.85,2.05,163,0,0,4
lives,139.686274509804,5,1,4,10,5,1.3,1.5,236,1,0,21
livestock,2,9,2,7,0,0,3.75,3.8,147,0,0,1
living,156.529411764706,6,2,5,5,4,1.7,1.7,331,0,0,17
lizard,4.84313725490196,6,2,5,1,1,2.5,1.75,94,0,0,2
lizards,1.27450980392157,7,2,6,1,1,2.65,2.25,83,0,0,2
llama,1.41176470588235,5,2,4,0,5,1.95,1.65,93,0,1,1
lo,7.7843137254902,2,1,2,30,45,1.3,1,1,0,1,0
load,29.2156862745098,4,1,3,7,22,1.45,1,64,0,0,14
loaded,18.5882352941176,6,2,5,1,0,1.75,1.4,391,1,0,10
loading,4.86274509803922,7,2,5,1,2,1.9,1.4,817,0,0,10
loads,3.58823529411765,5,1,4,4,7,1.7,1.3,107,0,0,15
loaf,4.47058823529412,4,1,3,3,9,1.75,1.2,53,0,0,4
loan,19.8627450980392,4,1,3,6,27,1.55,1,75,0,1,3
loaned,2.17647058823529,6,1,4,2,9,1.8,1.35,414,0,0,1
loans,2.76470588235294,5,1,4,4,16,1.75,1.1,130,0,0,3
loathe,2.07843137254902,6,1,3,0,6,1.95,1.25,80,0,0,1
loathsome,1.03921568627451,9,2,6,0,1,3.8,2.85,58,1,0,2
lobby,12.6862745098039,5,2,4,3,4,1.85,1.6,67,0,0,4
lobe,1.86274509803922,4,1,3,5,8,1.5,1.15,44,0,0,4
lobotomy,1.07843137254902,8,4,8,0,0,3.95,3.75,54,0,0,1
lobster,7.33333333333333,7,2,6,0,0,1.95,2.45,382,0,0,2
local,41.7254901960784,5,2,5,2,1,1.8,1.8,85,0,0,5
locally,1.13725490196078,7,3,6,0,2,2.2,2.05,128,0,0,2
locate,10.2745098039216,6,2,5,0,0,2.1,2,113,0,0,4
located,9.17647058823529,7,3,7,0,0,2.1,2.75,504,1,0,5
locating,1.41176470588235,8,3,7,0,0,2.35,2.6,897,0,0,6
location,24.7647058823529,8,3,7,0,0,1.9,2.35,312,0,0,4
locations,3.50980392156863,9,3,8,0,0,2.4,2.65,185,0,0,4
lock,56.5686274509804,4,1,3,13,26,1.05,1,86,0,1,15
locked,52.3529411764706,6,1,4,8,12,1.3,1,501,0,0,9
locker,15.9803921568627,6,2,4,4,6,1.75,1.5,542,0,0,3
locking,4.15686274509804,7,2,5,6,11,1.55,1.4,845,0,0,10
locks,6.68627450980392,5,1,4,8,24,1.45,1,144,0,0,15
locksmith,1.01960784313725,9,2,7,0,0,3.9,3.75,87,0,0,1
lockup,1.35294117647059,6,2,5,0,0,2.4,2.5,128,0,0,2
loco,1.98039215686275,4,2,4,4,3,1.9,1.95,46,0,0,1
lodge,6.68627450980392,5,1,3,3,9,1.75,1.7,95,0,0,10
lodged,1.96078431372549,6,1,4,2,1,1.75,1.9,387,0,0,4
loft,3.64705882352941,4,1,4,5,4,1.55,1.45,41,0,0,8
log,11.9607843137255,3,1,3,12,10,1.05,1.25,11,0,0,7
logged,2.09803921568627,6,1,4,2,3,1.45,1.5,396,0,0,2
logic,6.70588235294118,5,2,5,0,0,2.05,2.45,70,0,0,5
logical,7.3921568627451,7,3,7,0,0,2.45,2.7,128,0,0,4
logs,3.62745098039216,4,1,4,6,4,1.35,1.5,55,0,0,7
lollipop,1.7843137254902,8,3,7,0,0,3.85,4.45,113,0,0,2
lone,5.25490196078431,4,1,3,14,27,1,1,92,0,1,3
loneliness,5,10,3,8,0,0,2.9,2.85,125,0,0,3
lonely,41.6666666666667,6,2,5,1,0,1.95,1.9,186,0,0,4
loner,3.09803921568627,5,2,4,6,7,1.5,1.5,218,0,0,1
lonesome,7,8,2,6,0,1,3.3,2.7,142,0,0,2
long,675.156862745098,4,1,3,14,19,1.5,1.2,109,0,0,12
longed,1.29411764705882,6,1,4,3,3,1.75,1.65,429,0,0,1
longer,98.9411764705882,6,2,5,2,1,1.7,2,470,0,0,11
longest,4.76470588235294,7,2,7,0,0,2.25,2.9,238,1,0,10
longing,2.84313725490196,7,2,5,0,0,1.8,1.9,845,0,0,2
look,1947.27450980392,4,1,3,11,19,1.4,1.1,87,0,0,14
looked,120.901960784314,6,1,4,5,10,1.6,1.5,481,0,0,10
looker,1.03921568627451,6,2,4,4,6,1.65,1.7,522,0,0,2
looking,432.666666666667,7,2,5,5,9,1.7,1.65,831,0,0,13
lookout,4.45098039215686,7,2,5,0,0,2.7,2.5,111,0,0,4
looks,311.490196078431,5,1,4,7,13,1.6,1.4,153,0,0,14
loon,1.41176470588235,4,1,3,12,31,1.3,1,93,0,0,3
loony,2.41176470588235,5,2,4,1,3,1.85,1.75,129,0,1,2
loop,6.76470588235294,4,1,3,6,17,1.45,1,92,0,1,15
loophole,1.01960784313725,8,2,6,0,0,3.35,3.3,116,0,0,2
loops,1.13725490196078,5,1,4,2,8,1.65,1.4,130,0,0,15
loose,41.7843137254902,5,1,3,4,26,1.65,1,140,0,1,18
loosen,5.52941176470588,6,2,5,0,3,1.85,1.75,194,0,0,7
loosened,1.01960784313725,8,2,6,0,1,2.75,1.9,400,0,0,8
loot,3.54901960784314,4,1,3,12,25,1.3,1,96,0,0,4
looting,1.07843137254902,7,2,5,3,5,1.75,1.45,881,0,0,3
lord,138.156862745098,4,1,4,8,18,1.6,1,86,0,0,4
lords,3.43137254901961,5,1,5,4,6,1.75,1.6,147,0,0,4
lose,164.352941176471,4,1,3,12,22,1.05,1,72,0,0,11
loser,27.078431372549,5,2,4,5,5,1.5,1.5,183,0,0,3
losers,9.62745098039216,6,2,5,2,3,1.75,1.85,215,0,0,3
loses,9.50980392156863,5,2,5,8,2,1.3,1.85,226,1,0,11
losing,53.3725490196078,6,2,5,2,3,1.8,1.85,345,0,0,11
loss,29.1176470588235,4,1,3,11,20,1.2,1.1,78,0,0,8
losses,4.68627450980392,6,2,5,1,0,1.75,1.7,328,1,0,9
lost,274,4,1,4,13,9,1.35,1.35,89,0,1,21
lot,569.921568627451,3,1,3,14,24,1,1,14,1,0,9
lotion,3.25490196078431,6,2,5,3,4,1.8,1.7,192,0,0,2
lots,60.156862745098,4,1,4,6,11,1.35,1.35,76,0,0,11
lottery,6.74509803921569,7,3,5,1,1,2,2.4,292,0,0,2
lotto,1.66666666666667,5,2,4,1,3,1.85,1.9,80,1,0,1
lotus,2.03921568627451,5,2,5,0,2,1.9,1.7,73,0,0,3
loud,39.8235294117647,4,1,3,2,11,1.7,1.45,48,0,0,4
louder,10.0980392156863,6,2,4,0,4,1.9,1.65,456,0,0,3
loudly,2.56862745098039,6,2,5,0,0,1.95,2,170,0,0,3
lounge,7.86274509803922,6,1,4,0,0,1.8,1.95,145,0,0,4
louse,1.68627450980392,5,1,3,6,14,1.5,1.2,143,0,0,4
lousy,23.7254901960784,5,2,4,1,2,1.9,2,110,0,0,3
lovable,1.7843137254902,7,3,7,0,0,2.55,2.7,87,0,0,1
love,1114.98039215686,4,1,3,10,9,1.15,1.35,53,0,0,10
loved,110.333333333333,5,1,4,5,4,1.6,1.65,166,0,0,5
lovely,95.156862745098,6,2,5,2,1,1.9,1.95,165,0,0,3
lovemaking,1.09803921568627,10,3,8,0,0,3.85,4.15,278,0,0,1
lover,26.6274509803922,5,2,4,12,6,1.2,1.7,196,0,0,3
lovers,11.2156862745098,6,2,5,3,1,1.5,1.75,203,0,0,3
loves,72.4509803921569,5,1,4,7,6,1.35,1.55,239,0,0,10
loving,25,6,2,5,3,3,1.8,1.85,332,0,0,5
low,59.1372549019608,3,1,2,17,45,1,1,17,0,1,16
lowdown,1.07843137254902,7,2,5,0,1,3,2.85,65,0,0,0
lower,27.7843137254902,5,2,3,6,9,1.25,1.45,175,0,0,16
lowered,1.82352941176471,7,2,4,1,1,2.1,1.85,432,0,0,6
lowering,1.15686274509804,8,3,5,0,1,2.15,2.25,850,0,0,8
lowest,4.41176470588235,6,2,5,0,0,1.95,1.85,127,0,0,12
lowly,1.70588235294118,5,2,4,0,5,1.9,1.6,103,0,0,4
loyal,12,5,2,4,2,1,1.9,1.9,71,0,0,3
loyalty,11.6666666666667,7,3,6,1,1,2.75,2.7,88,0,0,3
lucid,1.27450980392157,5,2,5,1,1,1.95,2,39,0,0,4
luck,153.725490196078,4,1,3,13,24,1.25,1,73,0,0,3
luckily,6.3921568627451,7,3,6,0,1,2.75,2.3,186,0,0,1
lucky,143.450980392157,5,2,4,2,3,1.7,1.65,81,0,0,3
lucrative,1.29411764705882,9,3,8,0,0,3.45,3.45,255,0,0,1
ludicrous,1.64705882352941,9,3,8,0,0,3.7,3.3,124,0,0,2
lug,2.58823529411765,3,1,3,11,18,1.3,1,10,0,0,6
luger,1.03921568627451,5,2,4,0,4,1.8,1.6,143,0,0,2
luggage,11.1176470588235,7,2,5,0,0,2.95,2.7,120,1,0,1
lull,1.17647058823529,4,1,3,7,8,1.45,1.3,74,0,0,5
lullaby,1.72549019607843,7,3,6,0,0,2.95,3.55,103,0,0,2
lumbar,1.01960784313725,6,2,6,1,0,2.4,1.7,80,0,0,1
lumber,2.47058823529412,6,2,5,3,1,1.65,1.7,385,0,0,4
lump,3.54901960784314,4,1,4,9,11,1.35,1.3,46,0,0,6
lumps,1.72549019607843,5,1,5,7,7,1.5,1.5,90,0,0,6
lumpy,1.74509803921569,5,2,5,3,3,1.75,1.75,57,0,0,2
lunacy,1,6,3,6,0,0,2.75,2.65,69,0,0,2
lunar,2.05882352941176,5,2,4,0,10,2.05,1.6,61,0,0,1
lunatic,8.49019607843137,7,3,7,0,0,2.95,3,129,0,0,3
lunch,104.117647058824,5,1,4,4,5,1.65,1.7,111,0,0,3
luncheon,3.27450980392157,8,2,6,0,1,2.9,2.55,153,0,0,1
lunchtime,2.45098039215686,9,2,7,0,0,4,4.25,179,0,0,1
lung,8.23529411764706,4,1,3,10,17,1.45,1.2,89,0,0,1
lungs,10.5882352941176,5,1,4,0,2,1.85,1.75,75,0,0,1
lure,4.25490196078431,4,1,3,6,10,1.5,1.25,70,0,0,4
lured,1.45098039215686,5,1,4,1,3,1.8,1.6,150,0,0,1
lurking,2.19607843137255,7,2,5,0,9,1.95,1.8,830,0,0,3
luscious,1.27450980392157,8,2,5,0,0,2.95,1.95,116,0,0,2
lush,1.17647058823529,4,1,3,8,10,1.35,1.2,60,0,0,4
lust,5.56862745098039,4,1,4,10,12,1.3,1.25,72,0,0,3
luxurious,1.11764705882353,9,4,8,0,0,3.3,3.9,131,0,0,2
luxury,6.01960784313725,6,3,6,0,0,2.95,2.9,58,0,0,3
lying,87.6862745098039,5,2,4,2,5,1.75,1.25,106,0,0,8
lynch,5.03921568627451,5,1,4,1,7,1.95,1.5,81,0,0,1
lyric,1.09803921568627,5,2,5,0,0,2.4,1.9,41,0,0,7
lyrics,5.07843137254902,6,2,6,0,0,2.7,2.1,78,0,0,3
ma,185.803921568627,2,1,2,28,31,1.35,1.3,1,0,0,4
macaroni,3.25490196078431,8,4,7,0,0,3.65,4.15,144,0,0,2
mace,3.49019607843137,4,1,3,13,27,1.3,1,75,0,0,4
machete,1.03921568627451,7,3,6,0,0,2.8,3,167,1,0,1
machine,70.2549019607843,7,2,5,0,0,2.35,2.55,523,0,0,8
machinery,3.66666666666667,9,4,7,0,0,3.55,3.8,187,1,0,2
machines,13.8627450980392,8,2,6,0,0,2.7,2.75,317,0,0,8
mack,7.11764705882353,4,1,3,17,39,1.25,1,106,0,1,1
mackerel,2.11764705882353,8,3,6,0,0,3,2.5,207,0,0,2
mad,113.411764705882,3,1,3,26,32,1,1,24,0,0,4
made,561.294117647059,4,1,3,11,28,1.35,1,69,0,1,52
mademoiselle,8.17647058823529,12,4,9,0,0,6.05,6,47,0,0,1
madhouse,1.31372549019608,8,2,6,0,0,2.95,2.95,120,0,0,1
madly,3.03921568627451,5,2,5,3,3,1.85,1.75,115,0,0,3
madman,5.27450980392157,6,2,6,0,0,1.95,2.45,127,0,0,1
madness,8.45098039215686,7,2,6,1,1,2.3,1.85,191,0,0,5
maestro,2.98039215686275,7,2,6,0,0,3,2.9,123,0,0,1
mag,1.52941176470588,3,1,3,24,24,1,1,24,0,0,1
magazine,33.1960784313725,8,3,7,0,0,2.95,3.7,457,0,0,6
magazines,10.2549019607843,9,3,8,0,0,3.5,3.85,172,0,0,6
maggot,1.58823529411765,6,2,5,1,1,2.6,1.8,121,0,0,1
maggots,2.07843137254902,7,2,6,1,0,2.8,1.9,187,0,0,1
magic,52.6862745098039,5,2,5,1,2,1.9,2.6,87,0,0,3
magical,9.09803921568627,7,3,7,0,0,2.4,2.75,175,0,0,1
magically,1.66666666666667,9,4,8,0,0,2.6,2.9,159,1,0,1
magician,7.64705882352941,8,3,7,0,0,2.75,2.75,165,0,0,2
magistrate,1.37254901960784,10,3,9,0,0,3.65,4.05,135,1,0,1
magnet,2.74509803921569,6,2,6,0,1,2.1,2.05,205,0,0,2
magnetic,4.2156862745098,8,3,8,0,0,2.75,3.25,143,0,0,5
magnificent,13.2156862745098,11,4,11,0,0,4,4.7,97,1,0,1
magnitude,1.43137254901961,9,3,8,0,0,3.4,2.8,91,0,0,3
magnum,12.0196078431373,6,2,6,0,1,2.9,2.15,97,0,0,1
maid,22.8235294117647,4,1,3,6,28,1.5,1,76,0,1,2
maiden,5.52941176470588,6,2,5,0,2,1.9,1.8,210,0,0,3
maids,2.76470588235294,5,1,4,1,6,1.75,1.25,131,0,0,2
mail,36.843137254902,4,1,3,13,40,1.1,1,85,0,1,7
mailbox,4.15686274509804,7,2,7,0,0,2.85,3.25,136,0,0,2
mailed,2.07843137254902,6,1,4,5,8,1.6,1.1,470,0,0,3
mailing,1.31372549019608,7,2,5,8,10,1.55,1.25,913,0,0,4
mailman,2.88235294117647,7,2,6,0,0,2.7,2.85,185,0,0,1
main,42.7254901960784,4,1,3,8,38,1.35,1,87,0,1,5
mainland,3.01960784313725,8,2,7,0,0,2.75,2.9,170,1,0,1
mainly,5.01960784313725,6,2,5,0,2,2,1.95,184,0,0,1
mainstream,1.23529411764706,10,2,8,0,0,3.65,3.75,82,0,0,1
maintain,12.9607843137255,8,2,6,0,0,2.75,2.65,164,0,0,10
maintained,2.23529411764706,10,2,7,0,1,3.55,2.65,189,0,0,12
maintaining,1.84313725490196,11,3,8,0,0,3.7,3.15,194,0,0,10
maintains,1.11764705882353,9,2,7,0,1,3.05,2.75,340,0,0,10
maintenance,6.84313725490196,11,3,9,0,0,4.75,3.55,92,1,0,5
majestic,1.37254901960784,8,3,8,0,0,3.3,3.3,173,0,0,3
majesty,36.5294117647059,7,3,7,0,0,2.9,3.25,122,0,0,1
major,104.764705882353,5,2,4,2,4,1.85,1.8,78,0,0,13
majority,5.11764705882353,8,4,8,0,0,3.2,3.55,232,0,0,3
majors,3.17647058823529,6,2,5,0,1,2.25,2,162,0,0,6
make,1387.74509803922,4,1,3,16,31,1.05,1,74,0,0,51
maker,4.92156862745098,5,2,4,4,5,1.65,1.55,201,0,0,3
makers,1.56862745098039,6,2,5,2,3,1.85,1.85,210,0,0,3
makes,241.098039215686,5,1,4,9,11,1.4,1.4,244,0,0,51
makeup,15.4901960784314,6,2,5,0,0,2.75,2.55,82,0,0,3
making,222.529411764706,6,2,5,5,8,1.65,1.5,341,0,0,52
malaria,1.66666666666667,7,4,7,0,0,2.85,2.85,134,0,0,1
male,33.9411764705882,4,1,3,21,40,1,1,106,0,1,6
males,2.62745098039216,5,1,4,8,15,1.3,1,268,0,0,3
malfunction,2.88235294117647,11,3,10,0,0,3.85,4.65,323,0,0,2
malice,1.17647058823529,6,2,5,0,2,1.95,1.65,185,1,0,2
malicious,1.56862745098039,9,3,7,0,0,2.95,2.55,193,0,0,1
malignant,1.23529411764706,9,3,9,0,0,3.45,3.75,176,0,0,1
mall,18.9019607843137,4,1,3,12,25,1.1,1,114,0,0,2
malpractice,1.54901960784314,11,3,10,0,0,4.6,5.7,201,1,0,2
malt,1.64705882352941,4,1,4,12,10,1.35,1.5,91,0,0,7
mama,103.705882352941,4,2,4,3,5,1.8,1.7,60,0,1,2
mambo,2.52941176470588,5,2,5,1,2,1.95,2.3,89,0,0,2
mamma,3.01960784313725,5,2,4,3,5,1.65,1.7,94,0,1,2
mammal,1.2156862745098,6,2,5,0,1,2.2,1.9,161,0,0,1
mammals,1.09803921568627,7,2,6,0,1,2.65,1.9,150,0,0,1
man,1845.74509803922,3,1,3,30,38,1,1,29,0,0,13
manage,21.4705882352941,6,2,5,0,0,1.85,1.95,176,1,0,7
managed,16.5882352941176,7,2,6,2,1,1.95,2.55,495,1,0,7
management,11.6470588235294,10,3,9,0,0,3.7,3.65,167,1,0,2
manager,39.9607843137255,7,3,6,2,1,2.1,2.55,381,1,0,2
managers,2.25490196078431,8,3,7,0,0,2.45,2.8,253,1,0,2
manages,1.56862745098039,7,3,7,2,0,2.05,2.3,380,0,0,7
managing,3.3921568627451,8,3,7,0,0,2.55,2.7,830,0,0,7
mandarin,1.31372549019608,8,3,7,0,0,3.35,3.3,180,0,0,6
